"Creative Commons Licence by attribution (https://creativecommons.org/licenses/by/4.0/). Climate Change Initiative - European Space Agency, These data were produced by the University of Reading as part of the ESA CCI project. (https://surftemp.net)"
"Time series of 5-day sea surface_temperature averaged across ocean surface within latitudes 38.00 and 40.00 and longitudes 2.00 and 4.00, in kelvin and degree Celsius. "
year,month,day,mean temperature kelvin,mean temperature deg C,mean temperature uncertainty,fraction of sea-ice-covered ocean
2003,1,13,288.62996,15.479960534364068,0.27541,0.00000
2003,1,18,288.41369,15.263686567746504,0.23856,0.00000
2003,1,23,288.13354,14.983536990028597,0.19974,0.00000
2003,1,28,287.89339,14.7433859843851,0.21546,0.00000
2003,2,3,287.56886,14.418855269376536,0.21992,0.00000
2003,2,8,287.48307,14.33307311390405,0.22586,0.00000
2003,2,13,287.25958,14.109578582227073,0.32448,0.00000
2003,2,18,287.09046,13.940462005309428,0.35405,0.00000
2003,2,23,286.96359,13.813588344523225,0.28454,0.00000
2003,2,27,287.14074,13.990742444761679,0.34036,0.00000
2003,3,3,287.32816,14.178162042882434,0.38670,0.00000
2003,3,8,287.65733,14.507332902018845,0.29271,0.00000
2003,3,13,287.82524,14.67523704972308,0.30097,0.00000
2003,3,18,287.67113,14.521134019003966,0.28913,0.00000
2003,3,23,287.89933,14.749334543524242,0.28798,0.00000
2003,3,28,288.37630,15.226302060703915,0.31307,0.00000
2003,4,3,288.21740,15.06740167898954,0.31760,0.00000
2003,4,8,287.84362,14.693615758819305,0.27744,0.00000
2003,4,13,288.30763,15.1576342723979,0.41391,0.00000
2003,4,18,288.49815,15.348148957832052,0.28039,0.00000
2003,4,23,288.98257,15.832572405486587,0.27875,0.00000
2003,4,28,290.01699,16.866987018203417,0.36339,0.00000
2003,5,3,290.26787,17.117872846822422,0.37994,0.00000
2003,5,8,290.45921,17.3092145111396,0.32674,0.00000
2003,5,13,291.66409,18.514088444528227,0.27999,0.00000
2003,5,18,292.15018,19.00018064826071,0.30092,0.00000
2003,5,23,292.68945,19.53945118043572,0.29740,0.00000
2003,5,28,292.67098,19.52097505725834,0.30293,0.00000
2003,6,3,294.55722,21.407224191352327,0.36822,0.00000
2003,6,8,295.65148,22.501483358903613,0.34344,0.00000
2003,6,13,296.82162,23.671621369120828,0.34483,0.00000
2003,6,18,297.88385,24.733852803237994,0.36520,0.00000
2003,6,23,298.34972,25.199719510581872,0.38289,0.00000
2003,6,28,299.41214,26.26213724936798,0.36895,0.00000
2003,7,3,299.16952,26.01952466407704,0.34499,0.00000
2003,7,8,299.38266,26.232664040061934,0.36044,0.00000
2003,7,13,299.82854,26.678540965566185,0.37104,0.00000
2003,7,18,300.00572,26.855718488060234,0.38759,0.00000
2003,7,23,300.44858,27.298578614903704,0.42654,0.00000
2003,7,28,300.98688,27.83687645236722,0.35519,0.00000
2003,8,3,301.42685,28.276851183956694,0.35351,0.00000
2003,8,8,301.42503,28.27503107184083,0.34629,0.00000
2003,8,13,301.73911,28.589114904707856,0.36202,0.00000
2003,8,18,301.78247,28.632472281940125,0.35122,0.00000
2003,8,23,301.67342,28.52342304835372,0.34722,0.00000
2003,8,28,301.54446,28.39445542700139,0.37052,0.00000
2003,9,3,300.75696,27.606958679205604,0.33544,0.00000
2003,9,8,299.74562,26.595623510948826,0.32366,0.00000
2003,9,13,298.93476,25.784761698929344,0.31544,0.00000
2003,9,18,298.17582,25.025822806335213,0.29837,0.00000
2003,9,23,298.01963,24.86962811056651,0.31734,0.00000
2003,9,28,297.79720,24.647203166279382,0.36715,0.00000
2003,10,3,297.71443,24.56443338185329,0.38355,0.00000
2003,10,8,296.93175,23.781747858548044,0.32687,0.00000
2003,10,13,296.55215,23.402154893211502,0.37602,0.00000
2003,10,18,295.74031,22.590314641826808,0.37777,0.00000
2003,10,23,294.82971,21.679711413342886,0.34178,0.00000
2003,10,28,293.83221,20.682205765965534,0.38548,0.00000
2003,11,3,292.49583,19.345834178085397,0.34783,0.00000
2003,11,8,292.30276,19.15275894135806,0.36095,0.00000
2003,11,13,292.27250,19.122504703367724,0.35355,0.00000
2003,11,18,291.90536,18.75536000961455,0.59291,0.00000
2003,11,23,291.74279,18.59278945532691,0.34425,0.00000
2003,11,28,290.91753,17.76752803683644,0.33795,0.00000
2003,12,3,290.24486,17.094856841878254,0.33483,0.00000
2003,12,8,289.81908,16.669075462175613,0.24028,0.00000
2003,12,13,289.36940,16.21939844581908,0.20169,0.00000
2003,12,18,289.13283,15.982830961897832,0.23866,0.00000
2003,12,23,288.80178,15.651782473588582,0.23561,0.00000
2003,12,28,288.31838,15.168381213862006,0.24431,0.00000
2004,1,3,287.99480,14.844804773896612,0.20601,0.00000
2004,1,8,287.93811,14.78811243684703,0.24865,0.00000
2004,1,13,287.92637,14.776372344579897,0.26959,0.00000
2004,1,18,287.68495,14.534945308669023,0.20298,0.00000
2004,1,23,287.52819,14.378193116789191,0.28379,0.00000
2004,1,28,287.42385,14.273850755236651,0.23525,0.00000
2004,2,3,287.42610,14.276097974875597,0.33681,0.00000
2004,2,8,287.40171,14.25170558444438,0.25352,0.00000
2004,2,13,287.51328,14.363276779151704,0.20263,0.00000
2004,2,18,287.37812,14.228119102497999,0.36414,0.00000
2004,2,23,287.27881,14.128810311863731,0.27419,0.00000
2004,2,27,287.07699,13.92698797948077,0.27266,0.00000
2004,3,3,286.91000,13.76000084273005,0.30126,0.00000
2004,3,8,287.02707,13.877066049185203,0.31321,0.00000
2004,3,13,287.08407,13.93407197149827,0.45269,0.00000
2004,3,18,287.52646,14.376456171281632,0.52748,0.00000
2004,3,23,287.46348,14.31348254814435,0.37553,0.00000
2004,3,28,287.39577,14.245767363529126,0.42929,0.00000
2004,4,3,287.78651,14.63651445953036,0.30160,0.00000
2004,4,8,288.21972,15.0697246633884,0.34609,0.00000
2004,4,13,287.98517,14.835167349292476,0.33256,0.00000
2004,4,18,287.92506,14.775060210342872,0.31585,0.00000
2004,4,23,288.36620,15.216195410408659,0.29121,0.00000
2004,4,28,288.89427,15.744269227128882,0.31203,0.00000
2004,5,3,288.86456,15.714560871465551,0.49742,0.00000
2004,5,8,288.76455,15.614550522559796,0.28937,0.00000
2004,5,13,289.04933,15.89932737440887,0.33027,0.00000
2004,5,18,290.36088,17.2108804777846,0.28411,0.00000
2004,5,23,291.37465,18.2246472330595,0.43783,0.00000
2004,5,28,292.04812,18.898121767634393,0.30208,0.00000
2004,6,3,293.60423,20.45422875582608,0.37059,0.00000
2004,6,8,294.26279,21.112793437925973,0.36507,0.00000
2004,6,13,294.72539,21.575386523265763,0.36731,0.00000
2004,6,18,294.86548,21.71548170378719,0.39544,0.00000
2004,6,23,295.82837,22.678367228622335,0.36476,0.00000
2004,6,28,297.12621,23.97620697900925,0.34170,0.00000
2004,7,3,297.33151,24.18151218367558,0.35242,0.00000
2004,7,8,297.47580,24.32580379034374,0.41007,0.00000
2004,7,13,297.35766,24.207656603411635,0.36715,0.00000
2004,7,18,297.67207,24.522074458187546,0.35683,0.00000
2004,7,23,298.46334,25.3133424269094,0.37427,0.00000
2004,7,28,299.29089,26.14088819979304,0.35455,0.00000
2004,8,3,299.73136,26.581356366918726,0.36641,0.00000
2004,8,8,299.73884,26.588839265029833,0.36847,0.00000
2004,8,13,300.04103,26.891031695797153,0.35453,0.00000
2004,8,18,300.27035,27.120348506140374,0.34487,0.00000
2004,8,23,299.84443,26.69443400742415,0.37142,0.00000
2004,8,28,299.68699,26.536990803110086,0.40338,0.00000
2004,9,3,299.68967,26.539674568081637,0.47841,0.00000
2004,9,8,299.28659,26.13658510231187,0.39263,0.00000
2004,9,13,299.16205,26.012049415921865,0.43866,0.00000
2004,9,18,298.77922,25.629219349042387,0.30753,0.00000
2004,9,23,298.45336,25.3033554148181,0.30333,0.00000
2004,9,28,297.52648,24.37648453073541,0.28977,0.00000
2004,10,3,297.25095,24.10094589055757,0.30056,0.00000
2004,10,8,297.26014,24.11014271152345,0.32657,0.00000
2004,10,13,296.54086,23.390863980755796,0.30971,0.00000
2004,10,18,295.97189,22.82188888812817,0.34090,0.00000
2004,10,23,295.98885,22.83884893000203,0.31787,0.00000
2004,10,28,295.28276,22.13276163526001,0.35763,0.00000
2004,11,3,294.47571,21.32571383889524,0.31691,0.00000
2004,11,8,293.82796,20.677957982239946,0.34741,0.00000
2004,11,13,292.47058,19.320584591731915,0.42648,0.00000
2004,11,18,291.66638,18.516384246050393,0.30241,0.00000
2004,11,23,291.36939,18.21938628032001,0.31559,0.00000
2004,11,28,291.23836,18.08835809631853,0.32729,0.00000
2004,12,3,290.93907,17.789065396491026,0.26196,0.00000
2004,12,8,290.59830,17.448297083606917,0.29168,0.00000
2004,12,13,290.28203,17.13203034176098,0.22581,0.00000
2004,12,18,290.21552,17.065519018204554,0.23355,0.00000
2004,12,23,289.71246,16.5624570212118,0.20746,0.00000
2004,12,28,288.92620,15.77620173895059,0.26541,0.00000
2005,1,3,288.59014,15.440141641942603,0.20767,0.00000
2005,1,8,288.47295,15.322945154281001,0.24920,0.00000
2005,1,13,288.33783,15.187830173220846,0.23714,0.00000
2005,1,18,288.15271,15.002712359163013,0.24131,0.00000
2005,1,23,288.04533,14.895325501143077,0.24783,0.00000
2005,1,28,287.40128,14.251278438891347,0.26560,0.00000
2005,2,3,287.12056,13.970561556390237,0.22573,0.00000
2005,2,8,286.97982,13.829820609495243,0.23329,0.00000
2005,2,13,286.87005,13.720050689862376,0.19793,0.00000
2005,2,18,286.51693,13.366934124017575,0.27181,0.00000
2005,2,23,286.40905,13.259054900186868,0.27631,0.00000
2005,2,27,286.36297,13.2129703636449,0.37147,0.00000
2005,3,3,286.17856,13.028555669539628,0.37661,0.00000
2005,3,8,286.09615,12.946148557804293,0.29593,0.00000
2005,3,13,286.19473,13.044729172165717,0.32440,0.00000
2005,3,18,286.63751,13.487514582040717,0.27993,0.00000
2005,3,23,287.06718,13.91718307819184,0.46622,0.00000
2005,3,28,287.39547,14.245465064999678,0.29257,0.00000
2005,4,3,287.79125,14.641249622361897,0.32559,0.00000
2005,4,8,287.72703,14.577025049296935,0.39702,0.00000
2005,4,13,287.79689,14.646887671939396,0.32663,0.00000
2005,4,18,287.81640,14.666401085700102,0.30221,0.00000
2005,4,23,288.89879,15.748793443060833,0.29938,0.00000
2005,4,28,289.73550,16.58550018068206,0.27630,0.00000
2005,5,3,290.38255,17.232554350239013,0.40580,0.00000
2005,5,8,291.05651,17.906511878959805,0.32386,0.00000
2005,5,13,292.09170,18.941696214072522,0.32428,0.00000
2005,5,18,292.11837,18.968366707608197,0.28499,0.00000
2005,5,23,292.48184,19.331842424970148,0.28201,0.00000
2005,5,28,293.36562,20.215622691619558,0.31636,0.00000
2005,6,3,293.43051,20.28050621225043,0.41305,0.00000
2005,6,8,294.35570,21.20569943683796,0.35241,0.00000
2005,6,13,294.92156,21.771556089501985,0.36384,0.00000
2005,6,18,296.38009,23.23008577711221,0.34738,0.00000
2005,6,23,297.98823,24.838229345518812,0.37648,0.00000
2005,6,28,298.48103,25.331025033408707,0.37201,0.00000
2005,7,3,298.71538,25.565381852638268,0.34578,0.00000
2005,7,8,298.05026,24.900255339244836,0.35794,0.00000
2005,7,13,298.34524,25.19523591007635,0.35184,0.00000
2005,7,18,298.87633,25.726325626321,0.35075,0.00000
2005,7,23,299.01943,25.8694344138043,0.37159,0.00000
2005,7,28,299.57824,26.428241442970204,0.39464,0.00000
2005,8,3,299.43722,26.287215824352074,0.35606,0.00000
2005,8,8,299.80134,26.651344203236533,0.40729,0.00000
2005,8,13,299.84573,26.695734185881008,0.36676,0.00000
2005,8,18,299.29888,26.148883963768867,0.41622,0.00000
2005,8,23,299.16193,26.01192753815519,0.36364,0.00000
2005,8,28,299.17478,26.02478347325848,0.35985,0.00000
2005,9,3,299.31795,26.167947479278098,0.29932,0.00000
2005,9,8,298.77950,25.62950280456107,0.32009,0.00000
2005,9,13,298.44502,25.29501620812391,0.29568,0.00000
2005,9,18,297.70338,24.553384408034105,0.33006,0.00000
2005,9,23,297.24948,24.09947711205706,0.29557,0.00000
2005,9,28,297.08240,23.932398336021038,0.34115,0.00000
2005,10,3,296.84477,23.69477242031968,0.31504,0.00000
2005,10,8,296.35257,23.20257423073224,0.31383,0.00000
2005,10,13,295.73232,22.582318498940083,0.40054,0.00000
2005,10,18,295.65048,22.50047858299604,0.38942,0.00000
2005,10,23,295.55684,22.40684366976791,0.31471,0.00000
2005,10,28,295.26526,22.11526174017962,0.30711,0.00000
2005,11,3,295.00700,21.856999197636753,0.36469,0.00000
2005,11,8,294.42158,21.271584450948808,0.33294,0.00000
2005,11,13,293.64306,20.493055884516707,0.40507,0.00000
2005,11,18,292.77442,19.624421209299385,0.37452,0.00000
2005,11,23,291.99127,18.841270841132484,0.37675,0.00000
2005,11,28,290.83893,17.688934954148124,0.34928,0.00000
2005,12,3,290.04386,16.89385821625575,0.20107,0.00000
2005,12,8,289.51445,16.36444780696513,0.22941,0.00000
2005,12,13,288.87585,15.72585221802467,0.30776,0.00000
2005,12,18,288.58740,15.437395005763051,0.21858,0.00000
2005,12,23,288.27368,15.12367967498767,0.19126,0.00000
2005,12,28,288.09707,14.947065918006444,0.26195,0.00000
2006,1,3,287.77688,14.626881003797962,0.21864,0.00000
2006,1,8,287.51870,14.368704089917571,0.31021,0.00000
2006,1,13,287.35376,14.203759170825094,0.20425,0.00000
2006,1,18,287.33689,14.186894986929815,0.22989,0.00000
2006,1,23,287.22887,14.078870281288516,0.21711,0.00000
2006,1,28,287.03827,13.888267806738384,0.38461,0.00000
2006,2,3,287.03151,13.881513240728395,0.26573,0.00000
2006,2,8,286.99084,13.840838535710986,0.20601,0.00000
2006,2,13,286.99527,13.845274151460558,0.20451,0.00000
2006,2,18,286.94351,13.793510679161216,0.19819,0.00000
2006,2,23,286.80062,13.650621116905995,0.30316,0.00000
2006,2,27,286.61719,13.467192784077042,0.21568,0.00000
2006,3,3,286.66144,13.511443006654133,0.32297,0.00000
2006,3,8,286.69055,13.540551672012043,0.31441,0.00000
2006,3,13,286.88235,13.732352073522236,0.29147,0.00000
2006,3,18,287.14662,13.996622728546868,0.33505,0.00000
2006,3,23,287.33540,14.185399573734742,0.29832,0.00000
2006,3,28,288.17066,15.02065693378205,0.33130,0.00000
2006,4,3,289.12770,15.977703649066484,0.30031,0.00000
2006,4,8,289.64404,16.49404465912528,0.30329,0.00000
2006,4,13,289.60386,16.453863088781475,0.30302,0.00000
2006,4,18,289.96213,16.812125987680304,0.34729,0.00000
2006,4,23,290.00445,16.854447776622067,0.30931,0.00000
2006,4,28,290.71159,17.561586464826405,0.30529,0.00000
2006,5,3,291.04060,17.890603015769102,0.39284,0.00000
2006,5,8,291.30258,18.152580893820357,0.30923,0.00000
2006,5,13,291.70346,18.55345881766266,0.30785,0.00000
2006,5,18,292.76277,19.61276515641316,0.33746,0.00000
2006,5,23,293.10389,19.953887234429033,0.36549,0.00000
2006,5,28,293.95844,20.808442866194184,0.31029,0.00000
2006,6,3,293.08842,19.938420505834245,0.35598,0.00000
2006,6,8,293.73625,20.586251415721676,0.36705,0.00000
2006,6,13,293.80246,20.65245927977213,0.41386,0.00000
2006,6,18,294.54982,21.39982116078977,0.45173,0.00000
2006,6,23,295.93584,22.78583683143131,0.41504,0.00000
2006,6,28,297.02210,23.872095650928088,0.40614,0.00000
2006,7,3,298.33264,25.18263828359045,0.38036,0.00000
2006,7,8,298.63586,25.485860439289354,0.33900,0.00000
2006,7,13,299.59416,26.44416436160401,0.36138,0.00000
2006,7,18,300.15507,27.005069633555536,0.34680,0.00000
2006,7,23,300.62198,27.47197600437255,0.34141,0.00000
2006,7,28,301.20643,28.056429127637614,0.34778,0.00000
2006,8,3,301.00694,27.856944557990687,0.37644,0.00000
2006,8,8,300.22056,27.070562852428793,0.36210,0.00000
2006,8,13,299.65021,26.500211867152245,0.35280,0.00000
2006,8,18,298.87729,25.727294197619756,0.39263,0.00000
2006,8,23,298.90500,25.7550010482812,0.36964,0.00000
2006,8,28,298.91177,25.761771856516987,0.35115,0.00000
2006,9,3,298.71495,25.564950380739788,0.31263,0.00000
2006,9,8,299.00180,25.851797765379047,0.32906,0.00000
2006,9,13,298.79126,25.641255889922206,0.33797,0.00000
2006,9,18,298.08518,24.93518432287084,0.30663,0.00000
2006,9,23,297.74934,24.599339226829045,0.39207,0.00000
2006,9,28,297.45788,24.30788301529651,0.31136,0.00000
2006,10,3,297.32668,24.17668219135095,0.28843,0.00000
2006,10,8,296.80673,23.656725048181215,0.30627,0.00000
2006,10,13,296.38213,23.23212749756817,0.30313,0.00000
2006,10,18,295.75582,22.605818701981207,0.40271,0.00000
2006,10,23,295.40656,22.256556777863068,0.32936,0.00000
2006,10,28,295.34404,22.194041359961716,0.30102,0.00000
2006,11,3,294.62980,21.479801784687254,0.39773,0.00000
2006,11,8,293.86894,20.71894339544741,0.30969,0.00000
2006,11,13,293.68142,20.531416692301832,0.29677,0.00000
2006,11,18,293.35231,20.202307397179823,0.29437,0.00000
2006,11,23,292.83423,19.684226207987308,0.31941,0.00000
2006,11,28,292.33474,19.18473516234218,0.30921,0.00000
2006,12,3,292.04790,18.897901136153962,0.20835,0.00000
2006,12,8,291.33600,18.18599909241169,0.22764,0.00000
2006,12,13,290.62713,17.477131402853047,0.23663,0.00000
2006,12,18,290.21336,17.063359084498302,0.28784,0.00000
2006,12,23,289.69058,16.54058439997891,0.31687,0.00000
2006,12,28,289.40699,16.256991851917462,0.19480,0.00000
2007,1,3,289.23007,16.080071960461055,0.21467,0.00000
2007,1,8,289.02055,15.87055032309405,0.19648,0.00000
2007,1,13,288.91296,15.76295663756423,0.19904,0.00000
2007,1,18,288.81876,15.66875533310548,0.19190,0.00000
2007,1,23,288.72298,15.57297993082841,0.23717,0.00000
2007,1,28,288.19549,15.045493962755984,0.30824,0.00000
2007,2,3,288.03185,14.881848639535974,0.26352,0.00000
2007,2,8,288.04183,14.89183292851635,0.22675,0.00000
2007,2,13,288.04702,14.897022705913969,0.19601,0.00000
2007,2,18,288.03253,14.882525308312267,0.22626,0.00000
2007,2,23,288.07818,14.928176611979495,0.20683,0.00000
2007,2,27,288.11754,14.967544312703069,0.20036,0.00000
2007,3,3,288.36666,15.216658753074682,0.28588,0.00000
2007,3,8,288.02443,14.874428888345278,0.30094,0.00000
2007,3,13,288.01050,14.860496396927715,0.28029,0.00000
2007,3,18,288.19242,15.04242355242485,0.30016,0.00000
2007,3,23,287.67315,14.523146462476006,0.34702,0.00000
2007,3,28,287.70974,14.559741745307804,0.36896,0.00000
2007,4,3,287.92345,14.773451215299815,0.35807,0.00000
2007,4,8,288.18834,15.038339079966534,0.34031,0.00000
2007,4,13,288.57032,15.420315656384162,0.53558,0.00000
2007,4,18,289.30478,16.154778886455972,0.29093,0.00000
2007,4,23,290.17526,17.02525737177416,0.28175,0.00000
2007,4,28,290.95360,17.803599812782124,0.27656,0.00000
2007,5,3,290.78118,17.631183996486243,0.31644,0.00000
2007,5,8,291.44334,18.293335793596725,0.27809,0.00000
2007,5,13,292.50391,19.353906167942853,0.27192,0.00000
2007,5,18,292.65084,19.500835885782237,0.31528,0.00000
2007,5,23,292.98144,19.831441980687543,0.32793,0.00000
2007,5,28,292.98621,19.83620902889311,0.28795,0.00000
2007,6,3,293.41452,20.26451814974024,0.35728,0.00000
2007,6,8,294.58092,21.430918692921296,0.35176,0.00000
2007,6,13,295.50722,22.35721770432724,0.35418,0.00000
2007,6,18,295.88128,22.731280928780393,0.34750,0.00000
2007,6,23,296.44248,23.292483898712078,0.34810,0.00000
2007,6,28,296.46444,23.314435873083028,0.34997,0.00000
2007,7,3,297.16023,24.01023460785899,0.34524,0.00000
2007,7,8,297.47129,24.32129241437434,0.34731,0.00000
2007,7,13,297.34855,24.198548946330902,0.34105,0.00000
2007,7,18,298.42776,25.277757249170236,0.34829,0.00000
2007,7,23,298.60472,25.454720504093586,0.34434,0.00000
2007,7,28,298.97587,25.825873215231866,0.34181,0.00000
2007,8,3,299.12916,25.979158075713315,0.34852,0.00000
2007,8,8,299.08916,25.93915752206368,0.37767,0.00000
2007,8,13,299.44122,26.291218572547564,0.35668,0.00000
2007,8,18,299.38262,26.232624092432616,0.35523,0.00000
2007,8,23,298.83276,25.682758437257974,0.37214,0.00000
2007,8,28,299.02569,25.875690926097604,0.34844,0.00000
2007,9,3,298.66572,25.515719569963437,0.29296,0.00000
2007,9,8,298.29952,25.14952287546072,0.28894,0.00000
2007,9,13,297.83515,24.685147724720764,0.29599,0.00000
2007,9,18,297.64541,24.495413032615147,0.29613,0.00000
2007,9,23,297.47201,24.32201336678264,0.33493,0.00000
2007,9,28,296.91850,23.768502538069583,0.30178,0.00000
2007,10,3,296.76436,23.61436382183257,0.35303,0.00000
2007,10,8,296.65441,23.504412139527233,0.29509,0.00000
2007,10,13,296.11439,22.964394644326774,0.30972,0.00000
2007,10,18,295.68607,22.53607095405789,0.29789,0.00000
2007,10,23,294.95040,21.80039999002247,0.36792,0.00000
2007,10,28,294.33092,21.180922069631606,0.39259,0.00000
2007,11,3,293.45432,20.30431977801942,0.29594,0.00000
2007,11,8,293.12285,19.97284975305672,0.29457,0.00000
2007,11,13,292.62586,19.475856447745116,0.32948,0.00000
2007,11,18,292.03119,18.88119121201788,0.30994,0.00000
2007,11,23,291.60998,18.459976797420723,0.40662,0.00000
2007,11,28,290.98363,17.833630257185234,0.43549,0.00000
2007,12,3,290.83862,17.688618068351673,0.20133,0.00000
2007,12,8,290.60177,17.45177311813194,0.19934,0.00000
2007,12,13,290.04304,16.89303937137703,0.19410,0.00000
2007,12,18,289.51071,16.3607137632834,0.23131,0.00000
2007,12,23,289.19108,16.041082128142477,0.29440,0.00000
2007,12,28,288.92554,15.775543266064233,0.20890,0.00000
2008,1,3,288.66776,15.517758139882403,0.22482,0.00000
2008,1,8,288.61831,15.46830848347031,0.28648,0.00000
2008,1,13,288.45360,15.303595537499632,0.20353,0.00000
2008,1,18,288.38230,15.232301222104581,0.19853,0.00000
2008,1,23,288.30683,15.15683454729276,0.20072,0.00000
2008,1,28,288.24400,15.094003842919449,0.19318,0.00000
2008,2,3,288.16542,15.015420611397758,0.21773,0.00000
2008,2,8,288.23515,15.085151816002224,0.19093,0.00000
2008,2,13,288.04424,14.89423864024343,0.21245,0.00000
2008,2,18,287.98780,14.837804025139917,0.29695,0.00000
2008,2,23,288.21864,15.068635394252055,0.19792,0.00000
2008,2,27,288.59329,15.443292957849678,0.21970,0.00000
2008,3,3,288.72319,15.573191646556609,0.28863,0.00000
2008,3,8,287.94804,14.798038130741986,0.33042,0.00000
2008,3,13,288.32917,15.179166731894327,0.31023,0.00000
2008,3,18,288.52142,15.371421455705388,0.28875,0.00000
2008,3,23,288.13334,14.983343393102814,0.30164,0.00000
2008,3,28,288.06346,14.913459190602282,0.30644,0.00000
2008,4,3,288.30716,15.157156139005338,0.27838,0.00000
2008,4,8,288.43024,15.280240328019772,0.31060,0.00000
2008,4,13,288.77619,15.626190776058365,0.28213,0.00000
2008,4,18,288.93616,15.786160800736809,0.29972,0.00000
2008,4,23,289.72256,16.57255835666399,0.27257,0.00000
2008,4,28,290.53335,17.38334934149873,0.27221,0.00000
2008,5,3,291.15626,18.00626147994052,0.28089,0.00000
2008,5,8,291.47916,18.329160849728396,0.42151,0.00000
2008,5,13,291.17426,18.024260430582956,0.30975,0.00000
2008,5,18,291.87438,18.724383625721032,0.33318,0.00000
2008,5,23,292.23455,19.084551875377315,0.42857,0.00000
2008,5,28,292.39323,19.243230361735357,0.40765,0.00000
2008,6,3,293.38798,20.23798299678731,0.35527,0.00000
2008,6,8,293.57365,20.423654486853877,0.35407,0.00000
2008,6,13,294.47091,21.320907300517206,0.35530,0.00000
2008,6,18,295.37453,22.22453292415082,0.33573,0.00000
2008,6,23,296.46175,23.31174972367046,0.34206,0.00000
2008,6,28,297.83375,24.68375133410649,0.34769,0.00000
2008,7,3,298.55595,25.405947037622298,0.34966,0.00000
2008,7,8,298.51451,25.3645109105002,0.34713,0.00000
2008,7,13,298.60393,25.45393355356623,0.37790,0.00000
2008,7,18,298.31337,25.163370526548476,0.38528,0.00000
2008,7,23,298.34391,25.193910296461752,0.35087,0.00000
2008,7,28,299.26821,26.118205648823903,0.34017,0.00000
2008,8,3,299.90583,26.755826008137433,0.34656,0.00000
2008,8,8,299.92733,26.77733285106507,0.34623,0.00000
2008,8,13,299.86706,26.717062843680708,0.34544,0.00000
2008,8,18,299.44154,26.291540927340577,0.34774,0.00000
2008,8,23,299.47711,26.32710530124814,0.36466,0.00000
2008,8,28,299.44021,26.290211763883747,0.34926,0.00000
2008,9,3,299.52279,26.372786097598294,0.29869,0.00000
2008,9,8,299.13252,25.982524954858036,0.33219,0.00000
2008,9,13,298.84693,25.69692955055615,0.30137,0.00000
2008,9,18,298.35316,25.203160496463454,0.29109,0.00000
2008,9,23,297.84704,24.697041936765345,0.31525,0.00000
2008,9,28,297.04931,23.89930855820836,0.30207,0.00000
2008,10,3,296.56034,23.41034255498613,0.29486,0.00000
2008,10,8,296.04647,22.896466380397555,0.33162,0.00000
2008,10,13,295.63032,22.480317814455134,0.47664,0.00000
2008,10,18,295.40908,22.25908177969211,0.33794,0.00000
2008,10,23,295.29957,22.149565142788788,0.36549,0.00000
2008,10,28,294.50143,21.351430630512823,0.30481,0.00000
2008,11,3,293.19573,20.045726009984037,0.33289,0.00000
2008,11,8,292.59780,19.447801304093105,0.30424,0.00000
2008,11,13,292.07852,18.92852399496195,0.36890,0.00000
2008,11,18,291.63269,18.482694304510858,0.29860,0.00000
2008,11,23,291.25674,18.106738572460074,0.32203,0.00000
2008,11,28,290.32963,17.179628528570618,0.32285,0.00000
2008,12,3,289.60985,16.45984645574248,0.23518,0.00000
2008,12,8,289.28806,16.13806050474443,0.28082,0.00000
2008,12,13,288.96183,15.811828550176017,0.25840,0.00000
2008,12,18,288.55514,15.40513803466797,0.23408,0.00000
2008,12,23,288.37587,15.225870112632663,0.22119,0.00000
2008,12,28,288.21449,15.064494706850269,0.23023,0.00000
2009,1,3,288.08343,14.933433818951983,0.28420,0.00000
2009,1,8,287.72194,14.571942488219122,0.26618,0.00000
2009,1,13,287.52460,14.374601984235426,0.20248,0.00000
2009,1,18,287.46142,14.311420345369584,0.20946,0.00000
2009,1,23,287.37243,14.22242947679365,0.20381,0.00000
2009,1,28,287.24521,14.095208347824894,0.21657,0.00000
2009,2,3,287.21991,14.069912772408713,0.20878,0.00000
2009,2,8,286.94111,13.791108418069314,0.23046,0.00000
2009,2,13,286.86911,13.719110071538637,0.22353,0.00000
2009,2,18,286.87946,13.7294562448443,0.20713,0.00000
2009,2,23,286.81924,13.669241483879432,0.19770,0.00000
2009,2,27,287.00365,13.853653909307468,0.20004,0.00000
2009,3,3,286.90999,13.75998523788678,0.31538,0.00000
2009,3,8,286.96886,13.818855690698854,0.27382,0.00000
2009,3,13,287.35772,14.20771569847426,0.27294,0.00000
2009,3,18,287.66868,14.518678758462784,0.27559,0.00000
2009,3,23,287.69760,14.547602752269256,0.26857,0.00000
2009,3,28,287.74548,14.595483420551886,0.33938,0.00000
2009,4,3,287.68303,14.533033541941904,0.32239,0.00000
2009,4,8,287.82868,14.67867937101488,0.30518,0.00000
2009,4,13,287.84624,14.696241101534952,0.28458,0.00000
2009,4,18,288.16087,15.010871807907506,0.29182,0.00000
2009,4,23,288.71897,15.568970490099332,0.28445,0.00000
2009,4,28,288.92737,15.777365478873378,0.27663,0.00000
2009,5,3,289.72305,16.573050538688506,0.27329,0.00000
2009,5,8,290.61115,17.461148551066344,0.28527,0.00000
2009,5,13,291.27626,18.12625679700102,0.33287,0.00000
2009,5,18,292.06352,18.913517340511646,0.27259,0.00000
2009,5,23,293.01479,19.86479154826577,0.30001,0.00000
